recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
grok4_fast_dessert_926,grok4_fast,dessert,Peanut Butter Cookies,Healthy Oat Peanut Butter Cookies,"[""150 g Peanut butter, smooth, no added salt"", ""100 g Oats, rolled"", ""50 g Honey"", ""1 piece Egg, raw"", ""50 g Banana, raw, peeled"", ""5 g Baking powder""]","Preheat your oven to 180°C and line a baking sheet with parchment paper. In a large bowl, mash the banana with a fork until smooth. Add the peanut butter, honey, and egg to the mashed banana, and whisk together until fully combined and creamy. Stir in the rolled oats and baking powder until a thick dough forms; it should hold together when squeezed. Scoop tablespoon-sized portions of dough and roll them into balls, then place them on the prepared baking sheet, spacing them 5 cm apart. Gently flatten each ball with the back of a fork to create a crisscross pattern, about 1 cm thick. Bake in the preheated oven for 10-12 minutes, or until the edges are golden and the centers are set but still soft. Remove from the oven and let the cookies cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely. Enjoy as a nutritious treat.",18,2150,68,128,195,21,73,22,1.2,320,11,520,1100,2100,7.5,120,45,180,2.5,12,8,220,1.2,0.9,0.6,18,1.2,7,moderate,4.5
grok4_fast_dessert_927,grok4_fast,dessert,Peanut Butter Cookies,Healthy Oat Peanut Butter Cookies,"[""150 g Peanut butter, smooth, no added salt or sugar"", ""100 g Oats, rolled, raw"", ""50 g Honey"", ""1 piece Egg, raw"", ""50 g Banana, raw, peeled"", ""5 g Baking powder""]","Preheat your oven to 180°C and line a baking sheet with parchment paper. In a large bowl, mash the banana with a fork until smooth. Add the peanut butter, honey, and egg to the mashed banana, stirring until fully combined. Mix in the rolled oats and baking powder until a thick dough forms; it should hold together when squeezed. Scoop tablespoon-sized portions of dough and roll them into balls, then place them on the prepared baking sheet, spacing them 5 cm apart. Gently flatten each ball with the back of a fork to about 1 cm thickness, creating a crisscross pattern. Bake in the preheated oven for 10-12 minutes, until the edges are golden and the centers are set but still soft. Remove from the oven and let the cookies cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.",18,1825,56.6,105.6,177.3,17.9,71.3,20.1,1.2,248,7.6,436,1051,1802,6.5,120,38,135,2.1,12.5,5.1,120,1.2,0.6,0.6,20.1,0.8,6,moderate,4
grok4_fast_dessert_928,grok4_fast,dessert,Peanut Butter Cookies,Healthy Oat and Peanut Butter Cookies,"[""150 g Peanut butter, smooth, no added salt"", ""100 g Oats, rolled, raw"", ""80 g Banana, raw, peeled"", ""50 g Honey"", ""30 g Whole wheat flour"", ""1 tsp Cinnamon, ground"", ""1 tsp Vanilla extract, natural"", ""1/2 tsp Baking powder""]","Preheat your oven to 180°C and line a baking sheet with parchment paper. In a large bowl, mash the banana with a fork until smooth. Add the peanut butter, honey, and vanilla extract, then stir until well combined. Mix in the oats, whole wheat flour, cinnamon, and baking powder to form a thick dough. Scoop tablespoon-sized portions of dough, roll them into balls, and place them on the prepared baking sheet, flattening slightly with a fork to create a crisscross pattern. Bake for 10-12 minutes until the edges are golden and the cookies are set but still soft in the center. Allow the cookies to cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.",18,1785,50.5,93.2,193.1,15.8,82.4,22.5,0.3,215,8.2,420,950,2000,6.5,10,45,20,0,12.5,8,120,0,0.8,0.4,12,0.9,6,moderate,4
grok4_fast_dessert_929,grok4_fast,dessert,Peanut Butter Cookies,Healthy Oat Peanut Butter Cookies,"[""200 g Peanut butter, smooth, no added salt"", ""100 g Oats, rolled"", ""100 g Honey, unspecified"", ""1 piece Egg, raw, whole"", ""2 g Baking powder"", ""3 g Cinnamon, ground"", ""2 g Salt, table""]","Preheat your oven to 180°C and line a baking sheet with parchment paper. In a large mixing bowl, combine the peanut butter, honey, and egg, stirring vigorously until fully blended and smooth. Add the rolled oats, baking powder, cinnamon, and salt to the bowl, mixing everything together until a thick dough forms; it should hold together when squeezed. Scoop tablespoon-sized portions of dough, roll them into balls between your palms, and place them on the prepared baking sheet, spacing them about 5 cm apart. Gently flatten each ball with a fork to create a crisscross pattern, pressing down to about 1 cm thickness. Bake in the preheated oven for 10-12 minutes, until the edges are golden and the cookies feel set but still soft in the center. Remove from the oven and let the cookies cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely. Enjoy as a nutritious treat.",20,2450,70,150,220,25,120,20,3,250,8,450,900,1700,6,60,40,150,2,15,2,120,1,0.8,0.5,15,1.2,7,moderate,4
grok4_fast_dessert_930,grok4_fast,dessert,Peanut Butter Cookies,Healthy Oat and Peanut Butter Cookies,"[""100 g Peanut butter, smooth, no added salt"", ""80 g Oats, rolled, raw"", ""50 g Whole wheat flour"", ""40 g Honey"", ""1 piece Egg, raw"", ""5 g Baking powder"", ""2 g Cinnamon, ground"", ""1 g Salt""]","Preheat your oven to 180°C and line a baking sheet with parchment paper. In a large bowl, mix the peanut butter, honey, and egg until smooth and fully combined. Add the oats, whole wheat flour, baking powder, cinnamon, and salt to the bowl, stirring until a thick dough forms. Scoop tablespoon-sized portions of dough, roll them into balls, and place them on the prepared baking sheet, spacing them about 5 cm apart. Gently flatten each ball with the back of a fork to create a crisscross pattern. Bake in the preheated oven for 10-12 minutes, until the edges are golden and the centers are still slightly soft. Remove from the oven and let the cookies cool on the baking sheet for 5 minutes before transferring them to a wire rack to cool completely.",16,1650,50,85,160,15,50,18,2,200,6,300,700,1100,5,40,30,100,2,10,1,100,1,0.5,0.4,8,0.6,6,moderate,4
grok4_fast_dessert_931,grok4_fast,dessert,Pecan Pie,Healthy Pecan Pie with Oat Crust and Maple Syrup,"[""100 g Pecans, raw"", ""100 g Oats, rolled"", ""50 g Almond flour"", ""30 g Coconut oil"", ""60 ml Maple syrup"", ""2 piece Egg, raw"", ""100 g Greek yogurt, plain, low-fat"", ""1 tsp Vanilla extract"", ""1 tbsp Cornstarch"", ""20 g Honey"", ""0.5 tsp Cinnamon, ground"", ""1 pinch Salt""]","Preheat your oven to 180°C. To make the crust, process the oats in a food processor until they resemble flour, then mix with almond flour, melted coconut oil, 20 ml maple syrup, and a pinch of salt until it forms a dough. Press the mixture firmly into a 23 cm pie dish, covering the bottom and sides evenly. Bake the crust for 10 minutes until lightly golden, then remove and let it cool slightly. For the filling, whisk together the eggs, remaining 40 ml maple syrup, Greek yogurt, honey, vanilla extract, cornstarch, and cinnamon until smooth and well combined. Chop half of the pecans roughly and stir them into the filling, then pour the mixture into the pre-baked crust. Arrange the remaining whole pecans on top in a decorative pattern. Bake for 30-35 minutes at 180°C, until the filling is set but still slightly jiggly in the center. Allow the pie to cool completely at room temperature for at least 2 hours before slicing to ensure clean cuts.",8,2850,58,192,232,42,92,28,0.8,520,12,420,950,2100,8.5,40,65,280,2.5,12,2,120,1.4,0.8,1.1,6,0.9,9,unhealthy,2
grok4_fast_dessert_932,grok4_fast,dessert,Pecan Pie,Healthy Maple Pecan Pie with Oat Crust,"[""150 g Oats, rolled, dry"", ""50 g Almonds, whole, blanched"", ""30 g Coconut oil, virgin"", ""60 ml Maple syrup, pure"", ""2 piece Egg, raw, whole"", ""150 g Date, dried, deglet noor"", ""200 ml Milk, almond, unsweetened"", ""1 tsp Vanilla extract"", ""250 g Pecans, halves"", ""1 tsp Cinnamon, ground"", ""0.5 tsp Salt, table""]","Preheat your oven to 180°C. To make the crust, process the oats and almonds in a food processor until they form a fine flour. Add the coconut oil, 2 tablespoons of the maple syrup, and a pinch of salt, then pulse until the mixture comes together like dough. Press this mixture firmly into the bottom and up the sides of a 23 cm pie dish. Bake the crust for 10 minutes, then remove and let it cool slightly. For the filling, soak the dates in hot water for 10 minutes, then drain and blend them with the almond milk, remaining maple syrup, eggs, vanilla extract, cinnamon, and salt until smooth and creamy. Chop 50 g of the pecans finely and stir them into the filling, then pour the mixture into the pre-baked crust. Arrange the remaining pecan halves decoratively on top. Bake for 35-40 minutes, until the filling is set but still slightly jiggly in the center. Cool completely at room temperature before slicing to allow the filling to firm up.",10,3850,72,272,282,42,162,42,2.1,720,18,520,1200,3200,10,24,45,300,3,12,4,120,1.2,1.2,1.1,6,1.2,9,moderate,2
grok4_fast_dessert_933,grok4_fast,dessert,Pecan Pie,Healthy Pecan Pie with Date and Maple Filling,"[""150 g Pecans, raw"", ""200 g Dates, dried, chopped"", ""100 ml Maple syrup, pure"", ""150 ml Oat milk, unsweetened"", ""50 g Whole wheat flour"", ""2 pieces Egg, raw"", ""1 tbsp Flaxseed, ground"", ""1 tsp Vanilla extract, pure"", ""1 pinch Salt, table"", ""150 g Oats, rolled"", ""50 g Almond flour"", ""30 g Coconut oil, virgin, melted""]","Preheat your oven to 180°C. To make the crust, process the oats, almond flour, 25g of the coconut oil, 2 tbsp water, and a pinch of salt in a food processor until it forms a dough that holds together when pressed. Press the dough evenly into a 23cm pie dish, covering the bottom and sides. Prick the base with a fork and bake for 10 minutes until lightly set. Remove from oven and set aside. For the filling, blend the chopped dates, maple syrup, oat milk, eggs, ground flaxseed, vanilla extract, and remaining pinch of salt until smooth and creamy. Stir in 100g of the pecans by hand, then pour the mixture into the pre-baked crust. Arrange the remaining 50g pecans on top in a decorative pattern. Drizzle with the remaining 5g melted coconut oil. Bake for 30-35 minutes at 180°C, until the filling is set around the edges but still slightly jiggly in the center. Cool completely at room temperature for at least 2 hours before slicing to allow the filling to firm up.",10,3480,65,198,372,38,192,52,1.2,620,22,720,1250,4100,12,240,65,450,4,12,8,280,2.4,1.2,1.1,8,1.5,9,moderate,2
grok4_fast_dessert_934,grok4_fast,dessert,Pecan Pie,Healthy Maple Pecan Pie with Oat Crust,"[""120 g Oats, rolled, dry"", ""60 g Almonds, whole, blanched"", ""30 g Coconut oil, virgin"", ""60 ml Maple syrup, pure"", ""2 piece Egg, raw"", ""150 g Greek yogurt, plain, low-fat"", ""1 tsp Vanilla extract"", ""200 g Pecans, raw, shelled"", ""30 g Whole wheat flour"", ""1 pinch Salt, table""]","Preheat your oven to 180°C. To make the crust, process the oats, almonds, whole wheat flour, and salt in a food processor until finely ground. Add 20 g of the coconut oil and 20 ml of the maple syrup, then pulse until the mixture resembles wet sand. Press the mixture firmly into the bottom and up the sides of a 23 cm pie dish. Bake the crust for 10 minutes until lightly set, then remove and let it cool slightly. In a mixing bowl, whisk together the eggs, Greek yogurt, remaining 40 ml maple syrup, melted remaining 10 g coconut oil, and vanilla extract until smooth. Chop 100 g of the pecans and stir them into the filling, then pour the mixture into the pre-baked crust. Arrange the remaining 100 g whole pecans on top in a decorative pattern. Bake for 30-35 minutes, until the filling is set but still slightly jiggly in the center. Cool completely at room temperature before serving, then chill in the fridge for at least 2 hours to firm up.",10,3850,82,285,260,52,110,32,1.2,650,18,520,1200,3100,12,60,85,300,4,15,3,180,1.8,1.2,1.5,8,1.2,9,moderate,2
grok4_fast_dessert_935,grok4_fast,dessert,Pecan Pie,Healthy Maple Pecan Pie with Oat Crust,"[""150 g Oats, rolled, dry"", ""50 g Almonds, whole, blanched"", ""30 g Coconut oil, refined"", ""60 ml Maple syrup, pure"", ""1 piece Egg, raw"", ""0.5 tsp Cinnamon, ground"", ""200 g Pecans, raw"", ""80 ml Maple syrup, pure"", ""60 ml Milk, almond, unsweetened"", ""2 pieces Egg, raw"", ""20 g Whole wheat flour"", ""1 tsp Vanilla extract"", ""0.25 tsp Salt, table""]","Preheat your oven to 180°C. To make the crust, process the oats and almonds in a food processor until they form a fine flour. Add the coconut oil, 60 ml maple syrup, 1 egg, cinnamon, and a pinch of salt, then pulse until the mixture comes together like dough. Press the dough firmly into a 23 cm pie dish, covering the bottom and sides evenly. Bake the crust for 10 minutes until lightly set, then remove from the oven and let it cool slightly. For the filling, chop 150 g of the pecans coarsely and keep 50 g whole for topping. In a bowl, whisk together 80 ml maple syrup, almond milk, 2 eggs, whole wheat flour, vanilla extract, and salt until smooth. Stir in the chopped pecans and pour the mixture into the pre-baked crust. Arrange the whole pecans on top in a decorative pattern. Bake for 35-40 minutes at 180°C, until the filling is set in the center with a slight jiggle and the top is golden. Allow the pie to cool completely at room temperature for at least 2 hours before slicing to let the filling firm up.",10,3850,75,265,305,45,145,35,2.5,650,20,650,1400,2800,12,120,65,400,4,20,4,250,3,1.2,1.5,8,1.2,10,unhealthy,2
grok4_fast_dessert_936,grok4_fast,dessert,Pound Cakes,Lemon Yogurt Pound Cake with Almonds,"[""200 g Flour, wheat, plain"", ""150 g Yogurt, plain, low-fat"", ""150 g Sugar, granulated"", ""120 g Butter, unsalted"", ""3 piece Egg, raw"", ""2 tbsp Lemon juice"", ""1 piece Lemon zest, grated (from 1 lemon)"", ""50 g Almonds, whole, blanched"", ""5 g Baking powder"", ""2 g Salt"", ""1 tsp Vanilla extract""]","Preheat your oven to 180°C and grease a 23x13 cm loaf tin with butter, then line it with parchment paper. In a large mixing bowl, beat the softened butter and sugar together with an electric mixer on medium speed until light and fluffy, about 3-4 minutes. Add the eggs one at a time, beating well after each addition and scraping down the sides of the bowl. Mix in the lemon zest, lemon juice, and vanilla extract. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet mixture alternately with the yogurt, starting and ending with the dry ingredients, until just combined. Gently fold in the chopped almonds. Pour the batter into the prepared tin and smooth the top. Bake for 50-60 minutes, or until a toothpick inserted in the center comes out clean. Let the cake cool in the tin for 10 minutes before transferring to a wire rack to cool completely.",10,3850,68,188,455,82,163,18,5.2,680,15.5,320,1050,1550,6.5,120,85,950,3.5,12,22,240,1.2,1.1,1.4,8.5,0.7,9,moderate,2
